ts,id,T,P
0.575,BARO0,15.00,100073
0.585,BARO0,15.00,100062
0.595,BARO0,15.00,100063
0.605,BARO0,15.00,100060
0.615,BARO0,15.00,100074
0.625,BARO0,15.00,100067
0.635,BARO0,15.00,100078
0.645,BARO0,15.00,100065
0.655,BARO0,15.00,100077
0.665,BARO0,15.00,100063
0.675,BARO0,15.00,100071
0.685,BARO0,15.00,100092
0.695,BARO0,15.00,100065
0.705,BARO0,15.00,100056
0.715,BARO0,15.00,100075
0.725,BARO0,15.00,100076
0.735,BARO0,15.00,100078
0.745,BARO0,15.00,100067
0.755,BARO0,15.00,100063
0.765,BARO0,15.00,100064
0.775,BARO0,15.00,100059
0.785,BARO0,15.00,100075
0.795,BARO0,15.00,100071
0.805,BARO0,15.00,100066
0.815,BARO0,15.00,100073
0.825,BARO0,15.00,100070
0.835,BARO0,15.00,100074
0.845,BARO0,15.00,100064
0.855,BARO0,15.00,100070
0.865,BARO0,15.00,100069
0.875,BARO0,15.00,100051
0.885,BARO0,15.00,100065
0.895,BARO0,15.00,100073
0.905,BARO0,15.00,100067
0.915,BARO0,15.00,100058
0.925,BARO0,15.00,100075
0.935,BARO0,15.00,100073
0.945,BARO0,15.00,100064
0.955,BARO0,15.00,100074
0.965,BARO0,15.00,100080
0.975,BARO0,15.00,100088
0.985,BARO0,15.00,100074
0.995,BARO0,15.00,100059
1.005,BARO0,15.00,100053
1.015,BARO0,15.00,100049
1.025,BARO0,15.00,100068
1.035,BARO0,15.00,100055
1.045,BARO0,15.00,100078
1.055,BARO0,15.00,100069
1.065,BARO0,15.00,100078
1.075,BARO0,15.00,100051
1.085,BARO0,15.00,100043
1.095,BARO0,15.00,100073
1.105,BARO0,15.00,100068
1.115,BARO0,15.00,100060
1.125,BARO0,15.00,100076
1.135,BARO0,15.00,100061
1.145,BARO0,15.00,100074
1.155,BARO0,15.00,100062
1.165,BARO0,15.00,100074
1.175,BARO0,15.00,100064
1.185,BARO0,15.00,100058
1.195,BARO0,15.00,100064
1.205,BARO0,15.00,100068
1.215,BARO0,15.00,100073
1.225,BARO0,15.00,100077
1.235,BARO0,15.00,100077
1.245,BARO0,15.00,100057
1.255,BARO0,15.00,100057
1.265,BARO0,15.00,100081
1.275,BARO0,15.00,100078
1.285,BARO0,15.00,100065
1.295,BARO0,15.00,100073
1.305,BARO0,15.00,100077
1.315,BARO0,15.00,100059
1.325,BARO0,15.00,100060
1.335,BARO0,15.00,100077
1.345,BARO0,15.00,100074
1.355,BARO0,15.00,100075
1.365,BARO0,15.00,100066
1.375,BARO0,15.00,100078
1.385,BARO0,15.00,100060
1.395,BARO0,15.00,100073
1.405,BARO0,15.00,100072
1.415,BARO0,15.00,100067
1.425,BARO0,15.00,100077
1.435,BARO0,15.00,100084
1.445,BARO0,15.00,100077
1.455,BARO0,15.00,100070
1.465,BARO0,15.00,100049
1.475,BARO0,15.00,100088
1.485,BARO0,15.00,100063
1.495,BARO0,15.00,100069
1.505,BARO0,15.00,100075
1.515,BARO0,15.00,100067
1.525,BARO0,15.00,100064
1.535,BARO0,15.00,100060
1.545,BARO0,15.00,100055
1.555,BARO0,15.00,100064
1.565,BARO0,15.00,100066
1.575,BARO0,15.00,100064
1.585,BARO0,15.00,100055
1.595,BARO0,15.00,100061
1.605,BARO0,15.00,100066
1.615,BARO0,15.00,100077
1.625,BARO0,15.00,100072
1.635,BARO0,15.00,100062
1.645,BARO0,15.00,100073
1.655,BARO0,15.00,100077
1.665,BARO0,15.00,100064
1.675,BARO0,15.00,100067
1.685,BARO0,15.00,100084
1.695,BARO0,15.00,100059
1.705,BARO0,15.00,100091
1.715,BARO0,15.00,100077
1.725,BARO0,15.00,100056
1.735,BARO0,15.00,100076
1.745,BARO0,15.00,100095
1.755,BARO0,15.00,100056
1.765,BARO0,15.00,100061
1.775,BARO0,15.00,100056
1.785,BARO0,15.00,100076
1.795,BARO0,15.00,100079
1.805,BARO0,15.00,100082
1.815,BARO0,15.00,100063
1.825,BARO0,15.00,100067
1.835,BARO0,15.00,100076
1.845,BARO0,15.00,100064
1.855,BARO0,15.00,100061
1.865,BARO0,15.00,100064
1.875,BARO0,15.00,100071
1.885,BARO0,15.00,100080
1.895,BARO0,15.00,100055
1.905,BARO0,15.00,100079
1.915,BARO0,15.00,100077
1.925,BARO0,15.00,100058
1.935,BARO0,15.00,100064
1.945,BARO0,15.00,100051
1.955,BARO0,15.00,100062
1.965,BARO0,15.00,100078
1.975,BARO0,15.00,100068
1.985,BARO0,15.00,100057
1.995,BARO0,15.00,100059
2.005,BARO0,15.00,100074
2.015,BARO0,15.00,100068
2.025,BARO0,15.00,100061
2.035,BARO0,15.00,100075
2.045,BARO0,15.00,100065
2.055,BARO0,15.00,100062
2.065,BARO0,15.00,100058
2.075,BARO0,15.00,100062
2.085,BARO0,15.00,100051
2.095,BARO0,15.00,100087
2.105,BARO0,15.00,100074
2.115,BARO0,15.00,100073
2.125,BARO0,15.00,100066
2.135,BARO0,15.00,100055
2.145,BARO0,15.00,100067
2.155,BARO0,15.00,100056
2.165,BARO0,15.00,100070
2.175,BARO0,15.00,100087
2.185,BARO0,15.00,100085
2.195,BARO0,15.00,100074
2.205,BARO0,15.00,100054
2.215,BARO0,15.00,100071
2.225,BARO0,15.00,100060
2.235,BARO0,15.00,100086
2.245,BARO0,15.00,100072
2.255,BARO0,15.00,100062
2.265,BARO0,15.00,100071
2.275,BARO0,15.00,100065
2.285,BARO0,15.00,100080
2.295,BARO0,15.00,100070
2.305,BARO0,15.00,100058
2.315,BARO0,15.00,100081
2.325,BARO0,15.00,100090
2.335,BARO0,15.00,100067
2.345,BARO0,15.00,100058
2.355,BARO0,15.00,100073
2.365,BARO0,15.00,100070
2.375,BARO0,15.00,100074
2.385,BARO0,15.00,100067
2.395,BARO0,15.00,100059
2.405,BARO0,15.00,100072
2.415,BARO0,15.00,100085
2.425,BARO0,15.00,100061
2.435,BARO0,15.00,100068
2.445,BARO0,15.00,100070
2.455,BARO0,15.00,100074
2.465,BARO0,15.00,100046
2.475,BARO0,15.00,100070
2.485,BARO0,15.00,100059
2.495,BARO0,15.00,100061
2.505,BARO0,15.00,100065
2.515,BARO0,15.00,100079
2.525,BARO0,15.00,100066
2.535,BARO0,15.00,100064
2.545,BARO0,15.00,100071
2.555,BARO0,15.00,100086
2.565,BARO0,15.00,100062
2.575,BARO0,15.00,100066
2.585,BARO0,15.00,100072
2.595,BARO0,15.00,100069
2.605,BARO0,15.00,100082
2.615,BARO0,15.00,100076
2.625,BARO0,15.00,100052
2.635,BARO0,15.00,100072
2.645,BARO0,15.00,100058
2.655,BARO0,15.00,100067
2.665,BARO0,15.00,100072
2.675,BARO0,15.00,100077
2.685,BARO0,15.00,100085
2.695,BARO0,15.00,100071
2.705,BARO0,15.00,100077
2.715,BARO0,15.00,100079
2.725,BARO0,15.00,100080
2.735,BARO0,15.00,100064
2.745,BARO0,15.00,100078
2.755,BARO0,15.00,100071
2.765,BARO0,15.00,100061
2.775,BARO0,15.00,100068
2.785,BARO0,15.00,100057
2.795,BARO0,15.00,100070
2.805,BARO0,15.00,100067
2.815,BARO0,15.00,100076
2.825,BARO0,15.00,100087
2.835,BARO0,15.00,100080
2.845,BARO0,15.00,100058
2.855,BARO0,15.00,100066
2.865,BARO0,15.00,100076
2.875,BARO0,15.00,100074
2.885,BARO0,15.00,100071
2.895,BARO0,15.00,100065
2.905,BARO0,15.00,100075
2.915,BARO0,15.00,100067
2.925,BARO0,15.00,100058
2.935,BARO0,15.00,100067
2.945,BARO0,15.00,100073
2.955,BARO0,15.00,100062
2.965,BARO0,15.00,100063
2.975,BARO0,15.00,100070
2.985,BARO0,15.00,100076
2.995,BARO0,15.00,100060
3.005,BARO0,15.00,100055
3.015,BARO0,15.00,100092
3.025,BARO0,15.00,100057
3.035,BARO0,15.00,100066
3.045,BARO0,15.00,100053
3.055,BARO0,15.00,100062
3.065,BARO0,15.00,100068
3.075,BARO0,15.00,100072
3.085,BARO0,15.00,100073
3.095,BARO0,15.00,100074
3.105,BARO0,15.00,100075
3.115,BARO0,15.00,100058
3.125,BARO0,15.00,100074
3.135,BARO0,15.00,100058
3.145,BARO0,15.00,100071
3.155,BARO0,15.00,100068
3.165,BARO0,15.00,100068
3.175,BARO0,15.00,100072
3.185,BARO0,15.00,100067
3.195,BARO0,15.00,100068
3.205,BARO0,15.00,100066
3.215,BARO0,15.00,100079
3.225,BARO0,15.00,100051
3.235,BARO0,15.00,100069
3.245,BARO0,15.00,100082
3.255,BARO0,15.00,100065
3.265,BARO0,15.00,100065
3.275,BARO0,15.00,100070
3.285,BARO0,15.00,100070
3.295,BARO0,15.00,100065
3.305,BARO0,15.00,100092
3.315,BARO0,15.00,100079
3.325,BARO0,15.00,100074
3.335,BARO0,15.00,100062
3.345,BARO0,15.00,100069
3.355,BARO0,15.00,100072
3.365,BARO0,15.00,100064
3.375,BARO0,15.00,100058
3.385,BARO0,15.00,100067
3.395,BARO0,15.00,100071
3.405,BARO0,15.00,100074
3.415,BARO0,15.00,100073
3.425,BARO0,15.00,100077
3.435,BARO0,15.00,100058
3.445,BARO0,15.00,100070
3.455,BARO0,15.00,100064
3.465,BARO0,15.00,100080
3.475,BARO0,15.00,100057
3.485,BARO0,15.00,100068
3.495,BARO0,15.00,100080
3.505,BARO0,15.00,100078
3.515,BARO0,15.00,100058
3.525,BARO0,15.00,100070
3.535,BARO0,15.00,100066
3.545,BARO0,15.00,100048
3.555,BARO0,15.00,100060
3.565,BARO0,15.00,100066
3.575,BARO0,15.00,100065
3.585,BARO0,15.00,100067
3.595,BARO0,15.00,100061
3.605,BARO0,15.00,100073
3.615,BARO0,15.00,100079
3.625,BARO0,15.00,100067
3.635,BARO0,15.00,100071
3.645,BARO0,15.00,100059
3.655,BARO0,15.00,100064
3.665,BARO0,15.00,100064
3.675,BARO0,15.00,100079
3.685,BARO0,15.00,100057
3.695,BARO0,15.00,100076
3.705,BARO0,15.00,100068
3.715,BARO0,15.00,100074
3.725,BARO0,15.00,100068
3.735,BARO0,15.00,100072
3.745,BARO0,15.00,100063
3.755,BARO0,15.00,100068
3.765,BARO0,15.00,100073
3.775,BARO0,15.00,100051
3.785,BARO0,15.00,100078
3.795,BARO0,15.00,100061
3.805,BARO0,15.00,100073
3.815,BARO0,15.00,100054
3.825,BARO0,15.00,100055
3.835,BARO0,15.00,100071
3.845,BARO0,15.00,100067
3.855,BARO0,15.00,100069
3.865,BARO0,15.00,100070
3.875,BARO0,15.00,100069
3.885,BARO0,15.00,100089
3.895,BARO0,15.00,100079
3.905,BARO0,15.00,100061
3.915,BARO0,15.00,100059
3.925,BARO0,15.00,100083
3.935,BARO0,15.00,100069
3.945,BARO0,15.00,100075
3.955,BARO0,15.00,100077
3.965,BARO0,15.00,100077
3.975,BARO0,15.00,100074
3.985,BARO0,15.00,100084
3.995,BARO0,15.00,100089
4.005,BARO0,15.00,100086
4.015,BARO0,15.00,100073
4.025,BARO0,15.00,100057
4.035,BARO0,15.00,100057
4.045,BARO0,15.00,100075
4.055,BARO0,15.00,100068
4.065,BARO0,15.00,100080
4.075,BARO0,15.00,100075
4.085,BARO0,15.00,100076
4.095,BARO0,15.00,100077
4.105,BARO0,15.00,100071
4.115,BARO0,15.00,100055
4.125,BARO0,15.00,100077
4.135,BARO0,15.00,100071
4.145,BARO0,15.00,100064
4.155,BARO0,15.00,100074
4.165,BARO0,15.00,100072
4.175,BARO0,15.00,100078
4.185,BARO0,15.00,100070
4.195,BARO0,15.00,100071
4.205,BARO0,15.00,100077
4.215,BARO0,15.00,100080
4.225,BARO0,15.00,100059
4.235,BARO0,15.00,100069
4.245,BARO0,15.00,100069
4.255,BARO0,15.00,100088
4.265,BARO0,15.00,100078
4.275,BARO0,15.00,100071
4.285,BARO0,15.00,100064
4.295,BARO0,15.00,100073
4.305,BARO0,15.00,100072
4.315,BARO0,15.00,100052
4.325,BARO0,15.00,100068
4.335,BARO0,15.00,100063
4.345,BARO0,15.00,100078
4.355,BARO0,15.00,100052
4.365,BARO0,15.00,100071
4.375,BARO0,15.00,100071
4.385,BARO0,15.00,100074
4.395,BARO0,15.00,100072
4.405,BARO0,15.00,100088
4.415,BARO0,15.00,100066
4.425,BARO0,15.00,100060
4.435,BARO0,15.00,100078
4.445,BARO0,15.00,100073
4.455,BARO0,15.00,100073
4.465,BARO0,15.00,100079
4.475,BARO0,15.00,100084
4.485,BARO0,15.00,100070
4.495,BARO0,15.00,100064
4.505,BARO0,15.00,100074
4.515,BARO0,15.00,100070
4.525,BARO0,15.00,100078
4.535,BARO0,15.00,100075
4.545,BARO0,15.00,100076
4.555,BARO0,15.00,100059
4.565,BARO0,15.00,100074
4.575,BARO0,15.00,100075
4.585,BARO0,15.00,100063
4.595,BARO0,15.00,100078
4.605,BARO0,15.00,100074
4.615,BARO0,15.00,100064
4.625,BARO0,15.00,100053
4.635,BARO0,15.00,100073
4.645,BARO0,15.00,100070
4.655,BARO0,15.00,100074
4.665,BARO0,15.00,100080
4.675,BARO0,15.00,100055
4.685,BARO0,15.00,100073
4.695,BARO0,15.00,100078
4.705,BARO0,15.00,100067
4.715,BARO0,15.00,100068
4.725,BARO0,15.00,100068
4.735,BARO0,15.00,100064
4.745,BARO0,15.00,100068
4.755,BARO0,15.00,100082
4.765,BARO0,15.00,100077
4.775,BARO0,15.00,100062
4.785,BARO0,15.00,100066
4.795,BARO0,15.00,100056
4.805,BARO0,15.00,100066
4.815,BARO0,15.00,100081
4.825,BARO0,15.00,100067
4.835,BARO0,15.00,100061
4.845,BARO0,15.00,100071
4.855,BARO0,15.00,100069
4.865,BARO0,15.00,100064
4.875,BARO0,15.00,100070
4.885,BARO0,15.00,100059
4.895,BARO0,15.00,100049
4.905,BARO0,15.00,100063
4.915,BARO0,15.00,100074
4.925,BARO0,15.00,100078
4.935,BARO0,15.00,100075
4.945,BARO0,15.00,100077
4.955,BARO0,15.00,100069
4.965,BARO0,15.00,100057
4.975,BARO0,15.00,100056
4.985,BARO0,15.00,100082
4.995,BARO0,15.00,100061
5.005,BARO0,15.00,100073
5.015,BARO0,15.00,100063
5.025,BARO0,15.00,100058
5.035,BARO0,15.00,100071
5.045,BARO0,15.00,100073
5.055,BARO0,15.00,100084
5.065,BARO0,15.00,100073
5.075,BARO0,15.00,100070
5.085,BARO0,15.00,100077
5.095,BARO0,15.00,100076
5.105,BARO0,15.00,100065
5.115,BARO0,15.00,100062
5.125,BARO0,15.00,100073
5.135,BARO0,15.00,100059
5.145,BARO0,15.00,100065
5.155,BARO0,15.00,100067
5.165,BARO0,15.00,100049
5.175,BARO0,15.00,100050
5.185,BARO0,15.00,100055
5.195,BARO0,15.00,100037
5.205,BARO0,15.00,100057
5.215,BARO0,15.00,100043
5.225,BARO0,15.00,100034
5.235,BARO0,15.00,100024
5.245,BARO0,15.00,100028
5.255,BARO0,15.00,100035
5.265,BARO0,15.00,100014
5.275,BARO0,15.00,100015
5.285,BARO0,15.00,100006
5.295,BARO0,15.00,99999
5.305,BARO0,15.00,100001
5.315,BARO0,15.00,99984
5.325,BARO0,15.00,99987
5.335,BARO0,15.00,99989
5.345,BARO0,15.00,99970
5.355,BARO0,15.00,99959
5.365,BARO0,15.00,99960
5.375,BARO0,15.00,99953
5.385,BARO0,15.00,99938
5.395,BARO0,15.00,99951
5.405,BARO0,15.00,99931
5.415,BARO0,15.00,99914
5.425,BARO0,15.00,99935
5.435,BARO0,15.00,99914
5.445,BARO0,15.00,99890
5.455,BARO0,15.00,99884
5.465,BARO0,15.00,99881
5.475,BARO0,15.00,99877
5.485,BARO0,15.00,99862
5.495,BARO0,15.00,99829
5.505,BARO0,15.00,99829
5.515,BARO0,15.00,99827
5.525,BARO0,15.00,99814
5.535,BARO0,15.00,99784
5.545,BARO0,15.00,99783
5.555,BARO0,15.00,99775
5.565,BARO0,15.00,99776
5.575,BARO0,15.00,99755
5.585,BARO0,15.00,99738
5.595,BARO0,15.00,99730
5.605,BARO0,15.00,99721
5.615,BARO0,15.00,99718
5.625,BARO0,15.00,99697
5.635,BARO0,15.00,99680
5.645,BARO0,15.00,99668
5.655,BARO0,15.00,99653
5.665,BARO0,15.00,99643
5.675,BARO0,15.00,99632
5.685,BARO0,15.00,99622
5.695,BARO0,15.00,99600
5.705,BARO0,15.00,99590
5.715,BARO0,15.00,99577
5.725,BARO0,15.00,99532
5.735,BARO0,15.00,99546
5.745,BARO0,15.00,99510
5.755,BARO0,15.00,99491
5.765,BARO0,15.00,99471
5.775,BARO0,15.00,99470
5.785,BARO0,15.00,99446
5.795,BARO0,15.00,99444
5.805,BARO0,15.00,99409
5.815,BARO0,15.00,99389
5.825,BARO0,15.00,99375
5.835,BARO0,15.00,99361
5.845,BARO0,15.00,99319
5.855,BARO0,15.00,99314
5.865,BARO0,15.00,99295
5.875,BARO0,15.00,99282
5.885,BARO0,15.00,99247
5.895,BARO0,15.00,99239
5.905,BARO0,15.00,99214
5.915,BARO0,15.00,99189
5.925,BARO0,15.00,99199
5.935,BARO0,15.00,99158
5.945,BARO0,15.00,99125
5.955,BARO0,15.00,99123
5.965,BARO0,15.00,99097
5.975,BARO0,15.00,99070
5.985,BARO0,15.00,99050
5.995,BARO0,15.00,99023
6.005,BARO0,15.00,99003
6.015,BARO0,15.00,98983
6.025,BARO0,15.00,98952
6.035,BARO0,15.00,98941
6.045,BARO0,15.00,98919
6.055,BARO0,15.00,98871
6.065,BARO0,15.00,98860
6.075,BARO0,15.00,98838
6.085,BARO0,15.00,98821
6.095,BARO0,15.00,98796
6.105,BARO0,15.00,98768
6.115,BARO0,15.00,98731
6.125,BARO0,15.00,98696
6.135,BARO0,15.00,98687
6.145,BARO0,15.00,98662
6.155,BARO0,15.00,98630
6.165,BARO0,15.00,98622
6.175,BARO0,15.00,98578
6.185,BARO0,15.00,98567
6.195,BARO0,15.00,98537
6.205,BARO0,15.00,98497
6.215,BARO0,15.00,98479
6.225,BARO0,15.00,98446
6.235,BARO0,15.00,98435
6.245,BARO0,15.00,98394
6.255,BARO0,15.00,98368
6.265,BARO0,15.00,98319
6.275,BARO0,15.00,98309
6.285,BARO0,15.00,98280
6.295,BARO0,15.00,98261
6.305,BARO0,15.00,98222
6.315,BARO0,15.00,98189
6.325,BARO0,15.00,98147
6.335,BARO0,15.00,98134
6.345,BARO0,15.00,98087
6.355,BARO0,15.00,98068
6.365,BARO0,15.00,98032
6.375,BARO0,15.00,97995
6.385,BARO0,15.00,97987
6.395,BARO0,15.00,97952
6.405,BARO0,15.00,97913
6.415,BARO0,15.00,97859
6.425,BARO0,15.00,97843
6.435,BARO0,15.00,97806
6.445,BARO0,15.00,97780
6.455,BARO0,15.00,97746
6.465,BARO0,15.00,97713
6.475,BARO0,15.00,97678
6.485,BARO0,15.00,97654
6.495,BARO0,15.00,97636
6.505,BARO0,15.00,97581
6.515,BARO0,15.00,97541
6.525,BARO0,15.00,97516
6.535,BARO0,15.00,97465
6.545,BARO0,15.00,97451
6.555,BARO0,15.00,97410
6.565,BARO0,15.00,97361
6.575,BARO0,15.00,97320
6.585,BARO0,15.00,97317
6.595,BARO0,15.00,97270
6.605,BARO0,15.00,97227
6.615,BARO0,15.00,97188
6.625,BARO0,15.00,97149
6.635,BARO0,15.00,97103
6.645,BARO0,15.00,97079
6.655,BARO0,15.00,97046
6.665,BARO0,15.00,97014
6.675,BARO0,15.00,96976
6.685,BARO0,15.00,96944
6.695,BARO0,15.00,96889
6.705,BARO0,15.00,96849
6.715,BARO0,15.00,96807
6.725,BARO0,15.00,96795
6.735,BARO0,15.00,96732
6.745,BARO0,15.00,96690
6.755,BARO0,15.00,96657
6.765,BARO0,15.00,96632
6.775,BARO0,15.00,96592
6.785,BARO0,15.00,96550
6.795,BARO0,15.00,96505
6.805,BARO0,15.00,96475
6.815,BARO0,15.00,96421
6.825,BARO0,15.00,96405
6.835,BARO0,15.00,96368
6.845,BARO0,15.00,96319
6.855,BARO0,15.00,96274
6.865,BARO0,15.00,96238
6.875,BARO0,15.00,96215
6.885,BARO0,15.00,96163
6.895,BARO0,15.00,96112
6.905,BARO0,15.00,96099
6.915,BARO0,15.00,96047
6.925,BARO0,15.00,96007
6.935,BARO0,15.00,95976
6.945,BARO0,15.00,95921
6.955,BARO0,15.00,95888
6.965,BARO0,15.00,95852
6.975,BARO0,15.00,95815
6.985,BARO0,15.00,95794
6.995,BARO0,15.00,95743
7.005,BARO0,15.00,95703
7.015,BARO0,15.00,95670
7.025,BARO0,15.00,95627
7.035,BARO0,15.00,95606
7.045,BARO0,15.00,95550
7.055,BARO0,15.00,95515
7.065,BARO0,15.00,95477
7.075,BARO0,15.00,95440
7.085,BARO0,15.00,95416
7.095,BARO0,15.00,95382
7.105,BARO0,15.00,95327
7.115,BARO0,15.00,95278
7.125,BARO0,15.00,95258
7.135,BARO0,15.00,95223
7.145,BARO0,15.00,95188
7.155,BARO0,15.00,95144
7.165,BARO0,15.00,95111
7.175,BARO0,15.00,95061
7.185,BARO0,15.00,95041
7.195,BARO0,15.00,94988
7.205,BARO0,15.00,94968
7.215,BARO0,15.00,94939
7.225,BARO0,15.00,94887
7.235,BARO0,15.00,94853
7.245,BARO0,15.00,94825
7.255,BARO0,15.00,94787
7.265,BARO0,15.00,94742
7.275,BARO0,15.00,94713
7.285,BARO0,15.00,94693
7.295,BARO0,15.00,94637
7.305,BARO0,15.00,94606
7.315,BARO0,15.00,94559
7.325,BARO0,15.00,94537
7.335,BARO0,15.00,94497
7.345,BARO0,15.00,94450
7.355,BARO0,15.00,94434
7.365,BARO0,15.00,94400
7.375,BARO0,15.00,94358
7.385,BARO0,15.00,94302
7.395,BARO0,15.00,94269
7.405,BARO0,15.00,94230
7.415,BARO0,15.00,94210
7.425,BARO0,15.00,94178
7.435,BARO0,15.00,94149
7.445,BARO0,15.00,94092
7.455,BARO0,15.00,94059
7.465,BARO0,15.00,94042
7.475,BARO0,15.00,93994
7.485,BARO0,15.00,93947
7.495,BARO0,15.00,93938
7.505,BARO0,15.00,93890
7.515,BARO0,15.00,93856
7.525,BARO0,15.00,93817
7.535,BARO0,15.00,93791
7.545,BARO0,15.00,93761
7.555,BARO0,15.00,93720
7.565,BARO0,15.00,93693
7.575,BARO0,15.00,93653
7.585,BARO0,15.00,93625
7.595,BARO0,15.00,93574
7.605,BARO0,15.00,93549
7.615,BARO0,15.00,93523
7.625,BARO0,15.00,93487
7.635,BARO0,15.00,93441
7.645,BARO0,15.00,93405
7.655,BARO0,15.00,93389
7.665,BARO0,15.00,93352
7.675,BARO0,15.00,93322
7.685,BARO0,15.00,93274
7.695,BARO0,15.00,93232
7.705,BARO0,15.00,93214
7.715,BARO0,15.00,93175
7.725,BARO0,15.00,93159
7.735,BARO0,15.00,93108
7.745,BARO0,15.00,93067
7.755,BARO0,15.00,93044
7.765,BARO0,15.00,92978
7.775,BARO0,15.00,92974
7.785,BARO0,15.00,92939
7.795,BARO0,15.00,92894
7.805,BARO0,15.00,92885
7.815,BARO0,15.00,92839
7.825,BARO0,15.00,92793
7.835,BARO0,15.00,92770
7.845,BARO0,15.00,92745
7.855,BARO0,15.00,92720
7.865,BARO0,15.00,92675
7.875,BARO0,15.00,92648
7.885,BARO0,15.00,92611
7.895,BARO0,15.00,92576
7.905,BARO0,15.00,92546
7.915,BARO0,15.00,92505
7.925,BARO0,15.00,92494
7.935,BARO0,15.00,92458
